,Unnamed: 0,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,month,Year,month_no,total
2853,354891,523914,22900,,-100,2010-09-24 16:13:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2854,354892,523915,22895,,-100,2010-09-24 16:13:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2855,354893,523913,22902,dotcom,-200,2010-09-24 16:13:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2856,354894,523916,22898,,-150,2010-09-24 16:13:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2857,354895,523919,22897,,-200,2010-09-24 16:14:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2858,354896,523917,22939,,-50,2010-09-24 16:14:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2859,354897,523918,22894,,-50,2010-09-24 16:14:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2860,354898,523920,22896,,-200,2010-09-24 16:14:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2861,355078,523926,20943,,-59,2010-09-24 16:38:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2862,355079,523927,35966,,-64,2010-09-24 16:38:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2863,355080,523925,21350,,-4,2010-09-24 16:38:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2864,355081,523928,35962,,-32,2010-09-24 16:39:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2865,358339,524151,35600D,damages,-36,2010-09-27 15:42:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2866,358820,524181,46000M,POLYESTER FILLER PAD 45x45cm,648,2010-09-27 16:59:00,0.0,17450.0,United Kingdom,September,2010,9,0.0
2867,360214,524297,22612,,-3,2010-09-28 13:12:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2868,363492,524570,84925D,incorrect credit,-372,2010-09-29 15:33:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2869,363495,524572,84924D,eurobargain invc/credit,372,2010-09-29 15:34:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2870,363545,524578,84990,,30,2010-09-29 16:18:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2871,363546,524579,21482,,67,2010-09-29 16:18:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2872,363547,524581,21007,,5,2010-09-29 16:19:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2873,363548,524580,84251F,,13,2010-09-29 16:19:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2874,363549,524582,22302,,3,2010-09-29 16:19:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2875,363550,524583,22621,,48,2010-09-29 16:20:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2876,363551,524586,85028L,,3,2010-09-29 16:21:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2877,363552,524585,82582,,2,2010-09-29 16:21:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2878,363553,524587,85028S,,5,2010-09-29 16:21:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2879,363554,524584,35838A,,2,2010-09-29 16:21:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2880,363555,524589,20787,,2,2010-09-29 16:22:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2881,363556,524588,85080,,2,2010-09-29 16:22:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2882,363557,524591,22144,,1,2010-09-29 16:22:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2883,363558,524592,48184,,1,2010-09-29 16:22:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2884,363559,524590,22143,,1,2010-09-29 16:22:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2885,363674,524605,84990,,210,2010-09-29 17:18:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2886,364010,524629,47589,,-28,2010-09-30 11:02:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2887,364011,524630,22323,,-20,2010-09-30 11:03:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2888,364012,524631,21625,?,-191,2010-09-30 11:03:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2889,364013,524632,21612,,-46,2010-09-30 11:21:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2890,364019,524639,21432,,-26,2010-09-30 11:29:00,0.0,1.0,United Kingdom,September,2010,9,-0.0
2891,364333,524701,22218,CAKE STAND LACE WHITE,2,2010-09-30 12:19:00,0.0,17667.0,United Kingdom,September,2010,9,0.0
2892,365004,524749,16151A,found,50,2010-09-30 15:07:00,0.0,1.0,United Kingdom,September,2010,9,0.0
2893,366325,524938,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2894,366326,524938,22366,DOORMAT AIRMAIL ,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2895,366327,524938,21931,JUMBO STORAGE BAG SUKI,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2896,366328,524938,20719,WOODLAND CHARLOTTE BAG,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2897,366329,524938,22355,CHARLOTTE BAG SUKI DESIGN,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2898,366330,524938,22349,DOG BOWL CHASING BALL DESIGN,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2899,366331,524938,22327,ROUND SNACK BOXES SET OF 4 SKULLS,3,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2900,366332,524938,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2901,366333,524938,22315,200 RED + WHITE BENDY STRAWS,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2902,366334,524938,21931,JUMBO STORAGE BAG SUKI,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2903,366335,524938,47566,PARTY BUNTING,13,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2904,366336,524938,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2905,366337,524938,21258,VICTORIAN SEWING BOX LARGE,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2906,366338,524938,21116,OWL DOORSTOP,4,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2907,366339,524938,20724,RED RETROSPOT CHARLOTTE BAG,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2908,366341,524938,85066,CREAM SWEETHEART MINI CHEST,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2909,366342,524938,84832,ZINC WILLIE WINKIE  CANDLE STICK,4,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2910,366343,524938,84692,BOX OF 24 COCKTAIL PARASOLS,3,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2911,366344,524938,79321,CHILLI LIGHTS,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2912,366345,524938,85066,CREAM SWEETHEART MINI CHEST,2,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2913,366346,524938,48194,DOORMAT HEARTS,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2914,366347,524938,22692,DOORMAT WELCOME TO OUR HOME,3,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2915,366348,524938,22691,DOORMAT WELCOME SUNRISE,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2916,366349,524938,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2917,366350,524938,22627,MINT KITCHEN SCALES,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2918,366351,524938,22625,RED KITCHEN SCALES,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2919,366352,524938,22624,IVORY KITCHEN SCALES,2,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2920,366353,524938,22519,CHILDS GARDEN BRUSH PINK,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2921,366354,524938,22512,DOORSTOP RACING CAR DESIGN,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2922,366355,524938,22502,PICNIC BASKET WICKER SMALL,5,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2923,366356,524938,22501,PICNIC BASKET WICKER LARGE,2,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2924,366357,524938,22483,RED GINGHAM TEDDY BEAR ,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2925,366358,524938,22470,HEART OF WICKER LARGE,2,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2926,366359,524938,22469,HEART OF WICKER SMALL,19,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2927,366360,524938,22428,ENAMEL FIRE BUCKET CREAM,7,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2928,366361,524938,22427,ENAMEL FLOWER JUG CREAM,1,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2929,366362,524938,22426,ENAMEL WASH BOWL CREAM,2,2010-10-01 12:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2930,366451,524943,84247C,,12,2010-10-01 12:21:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2931,366735,524956,49031B,CHROME EURO HOOK 20cm,400,2010-10-01 13:23:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2932,370016,525096,21432,,-43,2010-10-04 09:32:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2933,371771,525268,22087,,1,2010-10-04 16:13:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2934,371772,525266,45016,,-36,2010-10-04 16:13:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2935,371773,525267,21493,,1,2010-10-04 16:13:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2936,372108,525292,20825,damages,-90,2010-10-05 09:05:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2937,372109,525293,79315W,,-6,2010-10-05 09:18:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2938,374144,525460,22423,"broken, uneven bottom",-35,2010-10-05 14:46:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2939,374284,525478,35981C,,122,2010-10-05 15:33:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2940,374290,525480,21330,,95,2010-10-05 15:34:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2941,374508,525505,20784,,-1,2010-10-05 17:02:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2942,374509,525506,85216,DOTCOM SETS,-569,2010-10-05 17:03:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2943,374510,525508,82578,,-130,2010-10-05 17:04:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2944,374511,525507,21171,,-110,2010-10-05 17:04:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2945,374512,525509,82581,?,-500,2010-10-05 17:05:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2946,374513,525510,21241,,-90,2010-10-05 17:05:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2947,374514,525511,20798,show,-130,2010-10-05 17:06:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2948,374515,525512,84682,,-15,2010-10-05 17:06:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2949,374516,525513,21658,,-18,2010-10-05 17:07:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2950,374517,525514,22303,,-27,2010-10-05 17:07:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2951,374518,525515,35911B,,-9,2010-10-05 17:08:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2952,374519,525516,22058,,-11,2010-10-05 17:08:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2953,374520,525517,21004,,-34,2010-10-05 17:09:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2954,374521,525518,45013,,-6,2010-10-05 17:09:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2955,374522,525519,35594,,-38,2010-10-05 17:10:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2956,374542,525522,35596,,30,2010-10-05 17:16:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2957,374674,525525,22138,mouldy,-2000,2010-10-05 18:05:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2958,376751,525759,85065,damaged,-31,2010-10-07 10:34:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2959,377673,525859,85065,,4,2010-10-07 13:17:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2960,378610,525893,90112,,-19,2010-10-07 15:11:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2961,380173,525993,22326,,-15,2010-10-08 11:29:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2962,380304,526013,22429,,4,2010-10-08 11:41:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2963,381080,526109,20734,SILVER MINI TAPE MEASURE ,1,2010-10-08 12:58:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2964,383709,526249,84986B,,13,2010-10-11 10:23:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2965,383710,526250,20943,,33,2010-10-11 10:23:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2966,383711,526252,21542,,2,2010-10-11 10:23:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2967,383712,526251,35811A,,5,2010-10-11 10:23:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2968,383713,526258,79534,,1,2010-10-11 10:24:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2969,383714,526253,22692,,2,2010-10-11 10:24:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2970,383715,526254,85124A,,2,2010-10-11 10:24:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2971,383716,526255,17165B,,1,2010-10-11 10:24:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2972,383717,526257,48188,,1,2010-10-11 10:24:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2973,383718,526256,20960,,1,2010-10-11 10:24:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2974,383719,526260,22285,,88,2010-10-11 10:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2975,383720,526261,21214,,1,2010-10-11 10:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2976,383721,526262,20976,,1,2010-10-11 10:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2977,383722,526259,22528,,1,2010-10-11 10:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2978,384507,526390,20734,,60,2010-10-11 13:06:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2979,385759,526431,84967C,,-2,2010-10-11 15:13:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2980,386461,526520,21432,,1,2010-10-12 11:13:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2981,386462,526521,21532,,1,2010-10-12 11:13:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2982,386621,526609,21735,broken glass,-53,2010-10-12 12:17:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2983,390653,526917,84406B,damaged,-11,2010-10-13 16:21:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2984,390685,526926,35160,,2,2010-10-13 18:02:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2985,391968,527075,22607,,1,2010-10-14 15:17:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2986,392000,527079,16248B,,43,2010-10-14 15:26:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2987,392001,527080,21432,,22,2010-10-14 15:27:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2988,392002,527081,82607A,,1,2010-10-14 15:27:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2989,392008,527084,22630,DOLLY GIRL LUNCH BOX,64,2010-10-14 15:33:00,0.0,14646.0,Netherlands,October,2010,10,0.0
2990,392119,527090,21611,,-42,2010-10-14 15:53:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2991,392514,527112,37448,damages,-80,2010-10-14 17:27:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2992,392914,527135,37448,,1,2010-10-15 09:55:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2993,392915,527137,84975,,13,2010-10-15 09:56:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2994,392916,527136,84977,,5,2010-10-15 09:56:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2995,394937,527337,22302,,3,2010-10-15 15:30:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2996,394958,527341,84990,,74,2010-10-15 15:36:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2997,394975,527343,84691,,83,2010-10-15 15:38:00,0.0,1.0,United Kingdom,October,2010,10,0.0
2998,395005,527346,22784,Incorrectly entered. should be 2279,-720,2010-10-15 15:48:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
2999,398389,527465,21915,Mixed with blue,-390,2010-10-18 10:51:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3000,398390,527466,22850,,8,2010-10-18 10:52:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3001,398644,527487,17033,Sold as 17003?,-160,2010-10-18 11:43:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3002,398695,527489,22689,?,-36,2010-10-18 11:48:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3003,399357,527515,22528,,2,2010-10-18 13:01:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3004,399826,527652,16245A,damaged,-1,2010-10-18 13:56:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3005,399972,527662,20799,damaged,1,2010-10-18 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3006,399996,527665,22122,,-1,2010-10-18 14:32:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3007,399997,527666,21552,,-1,2010-10-18 14:34:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3008,399998,527667,35085E,,-1,2010-10-18 14:35:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3009,399999,527668,35817B,,-1,2010-10-18 14:36:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3010,400000,527670,47592B,,-1,2010-10-18 14:37:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3011,400001,527669,37506,,-1,2010-10-18 14:37:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3012,400002,527671,62097A,,-1,2010-10-18 14:42:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3013,400003,527672,72023F,,-1,2010-10-18 14:42:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3014,400004,527673,81985A,,-1,2010-10-18 14:43:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3015,400005,527674,82587,,-1,2010-10-18 14:44:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3016,400011,527676,84327A,,-1,2010-10-18 14:48:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3017,400012,527678,22143,,31,2010-10-18 14:49:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3018,400013,527677,84437A,,-1,2010-10-18 14:49:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3019,400014,527679,21478,,13,2010-10-18 14:50:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3020,400015,527680,21645,,-10,2010-10-18 14:51:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3021,400016,527681,84656,,-1,2010-10-18 14:52:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3022,400017,527682,22080,?,-283,2010-10-18 14:53:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3023,400018,527683,84791,,-1,2010-10-18 14:53:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3024,400019,527684,85031B,,4,2010-10-18 14:53:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3025,400020,527685,84886,,-1,2010-10-18 14:54:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3026,400021,527686,21973,,-178,2010-10-18 14:55:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3027,400022,527687,22689,,1,2010-10-18 14:56:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3028,400027,527689,22596,,-36,2010-10-18 14:57:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3029,400028,527690,22596,,24,2010-10-18 15:00:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3030,400034,527692,84902,,-1,2010-10-18 15:10:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3031,400047,527696,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-10-18 15:13:00,0.0,13554.0,United Kingdom,October,2010,10,0.0
3032,400051,527707,22138,damages,-135,2010-10-18 15:16:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3033,400052,527708,84932D,,-2,2010-10-18 15:18:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3034,400053,527709,84932A,,-3,2010-10-18 15:19:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3035,400073,527714,85014C,,-1,2010-10-18 15:24:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3036,400156,527726,17011D,,-1,2010-10-18 15:42:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3037,400362,527747,22080,,280,2010-10-18 15:55:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3038,400771,527771,37462B,,-13,2010-10-19 10:23:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3039,401129,527802,22689,,1,2010-10-19 11:17:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3040,402804,527952,17033,,12,2010-10-19 15:40:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3041,404564,528116,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3042,404565,528116,22483,RED GINGHAM TEDDY BEAR ,5,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3043,404566,528116,22357,KINGS CHOICE BISCUIT TIN,2,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3044,404567,528116,22355,CHARLOTTE BAG SUKI DESIGN,3,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3045,404568,528116,22349,DOG BOWL CHASING BALL DESIGN,3,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3046,404569,528116,22327,ROUND SNACK BOXES SET OF 4 SKULLS,3,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3047,404570,528116,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3048,404571,528116,21888,BINGO SET,2,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3049,404572,528116,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3050,404573,528116,21116,OWL DOORSTOP,2,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3051,404574,528116,20682,RED RETROSPOT CHILDRENS UMBRELLA,2,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3052,404576,528116,85066,CREAM SWEETHEART MINI CHEST,1,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3053,404577,528116,84832,ZINC WILLIE WINKIE  CANDLE STICK,3,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3054,404578,528116,84692,BOX OF 24 COCKTAIL PARASOLS,11,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3055,404579,528116,79321,CHILLI LIGHTS,2,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3056,404580,528116,22697,GREEN REGENCY TEACUP AND SAUCER,2,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3057,404581,528116,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3058,404582,528116,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3059,404583,528116,22524,CHILDRENS GARDEN GLOVES BLUE,1,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3060,404584,528116,22519,CHILDS GARDEN BRUSH PINK,2,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3061,404585,528116,22518,CHILDS GARDEN BRUSH BLUE,1,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3062,404586,528116,22502,PICNIC BASKET WICKER SMALL,5,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3063,404587,528116,22501,PICNIC BASKET WICKER LARGE,1,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3064,404588,528116,22421,LIPSTICK PEN FUSCHIA,2,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3065,404589,528116,22428,ENAMEL FIRE BUCKET CREAM,2,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3066,404590,528116,22427,ENAMEL FLOWER JUG CREAM,1,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3067,404591,528116,22426,ENAMEL WASH BOWL CREAM,1,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3068,404592,528116,22380,TOY TIDY SPACEBOY  ,1,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3069,404593,528116,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2010-10-20 14:25:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3070,406184,528312,85042,,-166,2010-10-21 12:20:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3071,407068,528370,85099B,JUMBO BAG RED RETROSPOT,2,2010-10-21 16:34:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3072,407069,528370,20711,JUMBO BAG TOYS ,5,2010-10-21 16:34:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3073,407070,528371,22275,,-34,2010-10-21 16:51:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3074,407791,528411,21915,,3,2010-10-22 09:23:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3075,407792,528412,85065,,1,2010-10-22 09:24:00,0.0,1.0,United Kingdom,October,2010,10,0.0
3076,408188,528453,85047,,-128,2010-10-22 11:30:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3077,408189,528455,20703,,-36,2010-10-22 11:31:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3078,408190,528456,21410,,-4,2010-10-22 11:31:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
3079,408191,528454,82615,,-123,2010-10-22 11:31:00,0.0,1.0,United Kingdom,October,2010,10,-0.0
